,Apple,Tesla,bond_rate,Dow,tech_index,health_index,consumer_dis_index,consumer_staples_index,energy_index,financial_index,industrial_index,material_index,real_estate_index,utilities_index,JPYUSD,CNYUSD,EURUSD,date,country,month,log_apple,log_tesla
8809,26.021406173706055,14.287332534790039,1.6519999504089355,17483.009765625,38.833492279052734,61.66448974609375,71.67823791503906,39.35026931762695,48.52220916748047,16.79037094116211,46.678627014160156,38.214691162109375,22.411375045776367,33.34869384765625,0.008172338828444481,0.15713880956172943,1.06999933719635,2015-11-16,US,11,3.258919513657425,2.6593733079526767
8810,25.90973472595215,14.266667366027832,1.6540000438690186,17489.5,38.842506408691406,61.9271240234375,71.8149185180664,39.33409881591797,47.98844909667969,16.75570297241211,46.58390808105469,38.17218780517578,22.760480880737305,32.74739456176758,0.008112536743283272,0.1572030484676361,1.068798542022705,2015-11-17,US,11,3.254618756233384,2.6579258629402824
8811,26.73016357421875,14.73799991607666,1.6759999990463257,17737.16015625,39.429256439208984,63.13517761230469,73.04495239257812,39.87602233886719,48.77842330932617,17.053918838500977,47.22971725463867,38.852012634277344,23.029909133911133,32.955535888671875,0.008100773207843304,0.15702039003372192,1.0643846988677979,2015-11-18,US,11,3.2857926496314955,2.690429186650457
8812,27.069732666015625,14.786666870117188,1.6710000038146973,17732.75,39.60979461669922,62.075958251953125,73.13602447509766,39.981170654296875,48.12368392944336,17.0816593170166,47.43636703491211,38.80952453613281,23.155132293701172,33.31014633178711,0.008095527067780495,0.1568652093410492,1.066996693611145,2015-11-19,US,11,3.298416227922315,2.693725887573109
8813,27.18824577331543,14.667332649230957,1.6859999895095825,17823.810546875,39.89866638183594,62.60995864868164,74.01072692871094,39.698081970214844,47.61127471923828,17.109407424926758,47.677467346191406,38.69055938720703,23.344865798950195,33.44890594482422,0.008135901764035225,0.1569119691848755,1.0726161003112793,2015-11-20,US,11,3.3027847392153236,2.6856227521213545
8814,26.835002899169922,14.516667366027832,1.680999994277954,17792.6796875,39.663944244384766,62.45235061645508,74.28407287597656,40.04587173461914,47.95287322998047,17.040054321289062,47.43636703491211,38.741546630859375,23.466299057006836,33.14054870605469,0.00813517440110445,0.1568627506494522,1.0641014575958252,2015-11-23,US,11,3.2897071136656755,2.6752974628068302
8815,27.092527389526367,14.550000190734863,1.6679999828338623,17812.189453125,39.672969818115234,62.64496994018555,74.12916564941406,40.15102767944336,48.977691650390625,16.991506576538086,47.35886764526367,39.06446838378906,23.10959243774414,33.09428787231445,0.008135703392326832,0.15675701200962067,1.0642033815383911,2015-11-24,US,11,3.2992579477779187,2.6775910067264266
8816,26.89881134033203,15.309332847595215,1.6640000343322754,17813.390625,39.54661178588867,62.986366271972656,74.50274658203125,40.25617599487305,48.579158782958984,17.005374908447266,47.35886764526367,38.81802749633789,23.10959243774414,32.89385223388672,0.008162932470440865,0.15674473345279694,1.0643846988677979,2015-11-25,US,11,3.292082097539725,2.728462632468991
8817,26.848676681518555,15.440667152404785,1.652999997138977,17813.390625,39.63686752319336,63.108924865722656,74.2293930053711,40.40985870361328,48.23042297363281,17.04698371887207,47.44498062133789,38.76703643798828,23.284149169921875,32.955535888671875,0.00815434567630291,0.1567496359348297,1.0604453086853027,2015-11-27,US,11,3.290216534135775,2.7370047530157744
8818,26.960346221923828,15.350666999816895,1.6540000438690186,17719.919921875,39.682010650634766,62.25101852416992,73.60071563720703,39.973079681396484,48.40835189819336,17.033119201660156,47.135005950927734,38.86051940917969,23.337278366088867,33.00950241088867,0.008141333237290382,0.15661706030368805,1.0583018064498901,2015-11-30,US,11,3.294367128021137,2.731158925845963
8819,26.741559982299805,15.812666893005371,1.5959999561309814,17888.349609375,40.034061431884766,63.30153274536133,74.35694885253906,40.312801361083984,48.792640686035156,17.22037124633789,47.35886764526367,39.13245391845703,23.72357940673828,33.271610260009766,0.008116224780678749,0.15653862059116364,1.0572947263717651,2015-12-01,US,12,3.2862189088764056,2.760811320930404
8820,26.49998664855957,15.465999603271484,1.6349999904632568,17729.6796875,39.78129959106445,62.76749801635742,73.71004486083984,40.11058807373047,47.28389358520508,17.019241333007812,46.876670837402344,38.605587005615234,23.238616943359375,32.53155517578125,0.008135703392326832,0.1565239131450653,1.0625863075256348,2015-12-02,US,12,3.277144229164109,2.738644040535187
8821,26.253860473632812,15.513999938964844,1.7430000305175781,17477.669921875,39.26676940917969,61.393104553222656,72.59846496582031,39.90028381347656,46.337371826171875,16.7418270111084,46.29115295410156,38.26566696166992,22.775665283203125,32.284873962402344,0.008115170523524284,0.1565239131450653,1.0613007545471191,2015-12-03,US,12,3.2678130438867408,2.7417428381344813
8822,27.1267147064209,15.358667373657227,1.7120000123977661,17847.630859375,40.23263931274414,62.837562561035156,74.00162506103516,40.79810333251953,46.04557800292969,17.18569564819336,46.980003356933594,38.9370002746582,23.238616943359375,32.73969650268555,0.008153081871569157,0.15655577182769775,1.0915957689285278,2015-12-04,US,12,3.3005190248458995,2.731679964428176
8823,26.955785751342773,15.408666610717773,1.6740000247955322,17730.509765625,40.034061431884766,62.487396240234375,73.69185638427734,40.91135025024414,44.29485321044922,17.02618408203125,46.74750900268555,38.24018096923828,23.238616943359375,32.88615417480469,0.008117541670799255,0.15646758675575256,1.0883997678756714,2015-12-07,US,12,3.294197958964492,2.734930118055386
8824,26.944395065307617,15.114666938781738,1.6779999732971191,17568.0,39.93476104736328,62.627445220947266,73.47315979003906,40.80618667602539,43.839378356933594,16.811187744140625,45.998390197753906,37.51787185668945,23.31450843811035,32.83991241455078,0.008111615665256977,0.15629395842552185,1.0834001302719116,2015-12-08,US,12,3.293775300411881,2.715665592843539
8825,26.349576950073242,14.968000411987305,1.6330000162124634,17492.30078125,39.3480110168457,61.997154235839844,72.53469848632812,40.41794967651367,44.415836334228516,16.61699676513672,45.86060333251953,38.6480712890625,23.185482025146484,32.84761428833008,0.008135901764035225,0.1560744196176529,1.0893957614898682,2015-12-09,US,12,3.2714522198328044,2.7059146164963273
8826,26.474924087524414,15.137999534606934,1.680999994277954,17574.75,39.45634460449219,62.46112060546875,72.78071594238281,40.46647262573242,44.700504302978516,16.63087272644043,46.07588195800781,38.359134674072266,22.995756149291992,32.3079833984375,0.008216926828026772,0.15581177175045013,1.1017948389053345,2015-12-10,US,12,3.276198024156614,2.71720810814361
8827,25.79350471496582,14.468000411987305,1.5709999799728394,17265.2109375,38.634883880615234,61.54194259643555,71.12245178222656,40.0216064453125,43.0280647277832,16.26329231262207,45.300907135009766,37.33940887451172,22.872806549072266,32.215484619140625,0.008216251619160175,0.15557421743869781,1.0948106050491333,2015-12-11,US,12,3.25012270499802,2.671939342565612
8828,25.63398551940918,14.571999549865723,1.6510000228881836,17368.5,38.93278121948242,61.944610595703125,71.4869155883789,40.41794967651367,43.25579833984375,16.297977447509766,45.46451950073242,36.8465461730957,22.943387985229492,32.37736892700195,0.008271778002381325,0.15515181422233582,1.0983941555023193,2015-12-14,US,12,3.2439190304096486,2.6791018482559603
8829,25.18045997619629,14.739333152770996,1.694000005722046,17524.91015625,39.10429000854492,62.75001907348633,71.87872314453125,40.6767692565918,44.344669342041016,16.679418563842773,45.47312927246094,37.05047607421875,23.208253860473633,32.63175964355469,0.008258320391178131,0.15506280958652496,1.0992997884750366,2015-12-15,US,12,3.2260682959710474,2.6905196450845446
8830,25.374170303344727,15.633999824523926,1.7369999885559082,17749.08984375,39.63686752319336,63.56417465209961,73.08139038085938,41.46134948730469,44.052879333496094,16.949886322021484,46.28253173828125,37.43288803100586,23.625675201416016,33.45661926269531,0.00821861531585455,0.15501472353935242,1.0936251878738403,2015-12-16,US,12,3.233731739422246,2.749448018574135
8831,24.836339950561523,15.559332847595215,1.7209999561309814,17495.83984375,39.01401901245117,62.881309509277344,71.87872314453125,40.927513122558594,42.971126556396484,16.707155227661133,45.51617431640625,36.6850700378418,23.59531593322754,33.525997161865234,0.008165732026100159,0.15471972525119781,1.087453007698059,2015-12-17,US,12,3.212307901223493,2.7446606417124793
8832,24.164037704467773,15.36400032043457,1.6759999990463257,17128.55078125,38.25738525390625,61.96966552734375,70.74879455566406,40.202335357666016,42.218528747558594,16.26051139831543,44.82227325439453,36.189361572265625,23.28838348388672,33.109310150146484,0.008166599087417126,0.15447117388248444,1.0844104290008545,2015-12-18,US,12,3.184865482632328,2.7320271313398523
8833,24.460302352905273,15.503999710083008,1.6660000085830688,17251.619140625,38.64751052856445,62.532318115234375,71.1056137084961,40.65863800048828,42.2616081237793,16.421024322509766,45.16878890991211,36.514705657958984,23.32674789428711,33.0859375,0.008244022727012634,0.15452368557453156,1.0869920253753662,2015-12-21,US,12,3.197051491298952,2.7410980364489137
8834,24.437517166137695,15.329999923706055,1.7059999704360962,17417.26953125,38.92874526977539,62.95429229736328,71.62711334228516,41.188262939453125,42.757118225097656,16.574560165405273,45.79253005981445,36.977020263671875,23.54159927368164,33.3663215637207,0.00825041625648737,0.15454040467739105,1.09129798412323,2015-12-22,US,12,3.196119540195985,2.729811687906949
8835,24.752012252807617,15.313332557678223,1.7239999771118164,17602.609375,39.255348205566406,63.63121795654297,71.99304962158203,41.48971939086914,44.61707305908203,16.76996612548828,46.32964324951172,37.85029602050781,23.771799087524414,33.88037109375,0.00826241448521614,0.15458817780017853,1.0950024127960205,2015-12-23,US,12,3.20890678885352,2.72872385794057
8836,24.619829177856445,15.371333122253418,1.718000054359436,17552.169921875,39.23719024658203,63.6927604675293,71.8009262084961,41.44899368286133,44.214908599853516,16.756011962890625,46.31230545043945,37.764671325683594,23.79482078552246,33.85700607299805,0.008268904872238636,0.15461207926273346,1.0909169912338257,2015-12-24,US,12,3.2035521823835955,2.732504289134262
8837,24.344074249267578,15.263333320617676,1.715999960899353,17528.26953125,39.20997619628906,63.39385986328125,71.9839096069336,41.391937255859375,43.410621643066406,16.742050170898438,46.20835494995117,37.4992790222168,23.73113250732422,33.919315338134766,0.008317322470247746,0.15462402999401093,1.0965994596481323,2015-12-28,US,12,3.1922884625927948,2.725453437167809
8838,24.78163719177246,15.812666893005371,1.7829999923706055,17720.98046875,39.745243072509766,64.16748046875,72.81645965576172,41.75046920776367,43.71223068237305,16.91651725769043,46.650169372558594,37.85029602050781,24.124773025512695,34.10625457763672,0.00830909889191389,0.15435194969177246,1.0975261926651,2015-12-29,US,12,3.210102943097323,2.760811320930404
8839,24.458024978637695,15.87266731262207,1.7990000247955322,17603.869140625,39.40956115722656,63.89496994018555,72.23092651367188,41.60380172729492,43.12336349487305,16.797876358032227,46.26033020019531,37.4992790222168,24.124773025512695,34.075096130371094,0.008296758867800236,0.15444491803646088,1.0928006172180176,2015-12-30,US,12,3.196958382053667,2.7645985930446857
8840,23.988557815551758,16.000667572021484,1.7580000162124634,17425.029296875,38.85616683959961,63.32353591918945,71.50816345214844,41.139373779296875,43.317264556884766,16.630390167236328,45.9224739074707,37.173946380615234,23.92833709716797,33.70903015136719,0.008302200585603714,0.15429240465164185,1.093398094177246,2015-12-31,US,12,3.177576958977522,2.7726304446207335
8841,24.009065628051758,14.894000053405762,1.7350000143051147,17148.939453125,38.34812927246094,62.180660247802734,70.28219604492188,40.61789321899414,43.302894592285156,16.30937385559082,45.30739974975586,36.59175491333008,23.372787475585938,33.63893127441406,0.008311792276799679,0.1542329341173172,1.0853991508483887,2016-01-04,US,1,3.1784314935263853,2.700958450874177
8842,23.40741729736328,14.895333290100098,1.7239999771118164,17158.66015625,38.248329162597656,62.47956466674805,70.1906967163086,40.87862777709961,43.46805953979492,16.372175216674805,45.42869186401367,36.574642181396484,24.081039428710938,33.88037109375,0.008370512165129185,0.15324731171131134,1.0827549695968628,2016-01-05,US,1,3.153052950656377,2.7010479618867165
8843,22.94933319091797,14.602666854858398,1.649999976158142,16906.509765625,37.776580810546875,61.96966552734375,69.50453186035156,40.740108489990234,41.79484176635742,16.12093734741211,44.726985931396484,35.61574935913086,23.84853744506836,33.81807327270508,0.008396164514124393,0.1535508632659912,1.0751993656158447,2016-01-06,US,1,3.1332888812224913,2.6812041733254195
8844,21.980772018432617,14.376667022705078,1.6119999885559082,16514.099609375,36.66069412231445,60.71251678466797,68.07730865478516,40.2512321472168,40.77510070800781,15.66732120513916,43.51416015625,34.64830780029297,23.411155700683594,33.59219741821289,0.008430992253124714,0.1527487188577652,1.0778998136520386,2016-01-07,US,1,3.0901680720362066,2.66560654675666
8845,22.097003936767578,14.066666603088379,1.5779999494552612,16346.4501953125,36.370384216308594,59.79822540283203,67.34539031982422,39.94160842895508,40.25087356567383,15.423066139221191,43.07236099243164,34.29729080200195,23.104225158691406,33.57662582397461,0.0085077416151762,0.1519087255001068,1.0925976037979126,2016-01-08,US,1,3.095442030861416,2.643807927854073
8846,22.454797744750977,13.856666564941406,1.5759999752044678,16398.5703125,36.60626220703125,59.08613967895508,67.87602996826172,40.31641387939453,39.38912582397461,15.444002151489258,43.09834289550781,33.71510696411133,23.242341995239258,33.75575637817383,0.0085411686450243,0.1518256962299347,1.0941038131713867,2016-01-11,US,1,3.1115042993626854,2.628766457255186
8847,22.780691146850586,13.998000144958496,1.5369999408721924,16516.220703125,37.041725158691406,59.8421745300293,68.62625885009766,40.53641128540039,39.48247146606445,15.562637329101562,43.44487380981445,33.76646423339844,22.989120483398438,33.62335205078125,0.00849978718906641,0.15245063602924347,1.0857999324798584,2016-01-12,US,1,3.125913297631243,2.6389144726230054
8848,22.19499397277832,13.354000091552734,1.5089999437332153,16151.41015625,36.04378890991211,58.066349029541016,66.3115463256836,39.79494857788086,38.5345573425293,15.157872200012207,42.39665222167969,32.98736572265625,22.751253128051758,33.6077766418457,0.008486802689731121,0.15238095819950104,1.0843987464904785,2016-01-13,US,1,3.099866766728328,2.5918159722915055
8849,22.680419921875,13.745332717895508,1.5190000534057617,16379.0498046875,36.72419357299805,59.622406005859375,66.78732299804688,39.98234176635742,40.19342041015625,15.290471076965332,42.89909362792969,33.43256759643555,22.82798957824707,34.11403274536133,0.008516074158251286,0.15231363475322723,1.0886012315750122,2016-01-14,US,1,3.121501993762003,2.620699327791717
8850,22.135738372802734,13.666000366210938,1.4529999494552612,15988.080078125,35.689964294433594,58.7872428894043,65.41497039794922,39.35495376586914,39.030052185058594,14.948509216308594,42.145423889160156,32.74765396118164,22.444324493408203,33.81028366088867,0.008460021577775478,0.15197105705738068,1.085894227027893,2016-01-15,US,1,3.097193423332864,2.6149110231558157
8851,22.028629302978516,13.64799976348877,1.4709999561309814,16016.01953125,35.72626495361328,58.7784309387207,65.66195678710938,39.8275260925293,38.18985366821289,14.941532135009766,42.136741638183594,32.34526824951172,22.59779167175293,34.31654357910156,0.008519048802554607,0.15223248302936554,1.0895025730133057,2016-01-19,US,1,3.0923429393133284,2.613592973419954
8852,22.058258056640625,13.24666690826416,1.4170000553131104,15766.740234375,35.44502639770508,58.89272689819336,65.08558654785156,39.330509185791016,37.177303314208984,14.64842414855957,41.59098434448242,32.10553741455078,21.99160385131836,33.54546356201172,0.008505932986736298,0.15223944187164307,1.09129798412323,2016-01-20,US,1,3.0936870468199937,2.583745966693922
8853,21.94658660888672,13.33133316040039,1.434000015258789,15882.6796875,35.64460372924805,58.71689987182617,65.91815185546875,39.48530960083008,38.3334846496582,14.585613250732422,41.77290725708008,32.38807678222656,22.160411834716797,33.51432800292969,0.008537231013178825,0.15224407613277435,1.0877013206481934,2016-01-21,US,1,3.0886116198608216,2.590117141222785
8854,23.113426208496094,13.50333309173584,1.475000023841858,16093.509765625,36.633480072021484,59.64876937866211,67.07090759277344,40.16159439086914,40.02824783325195,14.850804328918457,42.136741638183594,32.97024917602539,22.62080955505371,34.11403274536133,0.008480037562549114,0.15220700204372406,1.0862009525299072,2016-01-22,US,1,3.1404136698311746,2.6029365506547966
8855,22.66218376159668,13.092000007629395,1.4600000381469727,15885.2197265625,36.20708084106445,59.094932556152344,66.30241394042969,39.80309295654297,38.161136627197266,14.550715446472168,41.61697769165039,31.91718292236328,22.62080955505371,33.82585144042969,0.008433694019913673,0.15222786366939545,1.079901933670044,2016-01-25,US,1,3.1206976217242226,2.5720013572216867
8856,22.787527084350586,12.904000282287598,1.4270000457763672,16167.23046875,36.5609016418457,59.54326629638672,67.2721939086914,40.16974639892578,39.604557037353516,14.794976234436035,42.405303955078125,32.46512222290039,22.821849822998047,34.059513092041016,0.008458233438432217,0.15222090482711792,1.0853049755096436,2016-01-26,US,1,3.1262133285658122,2.5575373626988838
8857,21.290237426757812,12.538000106811523,1.4199999570846558,15944.4599609375,35.80791473388672,58.86634063720703,66.22007751464844,40.129005432128906,39.417842864990234,14.73914623260498,41.928836822509766,32.208282470703125,22.62080955505371,34.13740921020508,0.008447373285889626,0.15214909613132477,1.0864958763122559,2016-01-27,US,1,3.058248630875042,2.528764041370801
8858,21.442930221557617,12.646666526794434,1.4010000228881836,16069.6396484375,36.27059555053711,57.49492263793945,67.07090759277344,40.53641128540039,40.61711120605469,14.746122360229492,42.171409606933594,32.25965118408203,22.37526512145996,34.68260192871094,0.008441168814897537,0.1522579789161682,1.090798020362854,2016-01-28,US,1,3.065394997645606,2.5373936647787505
8859,22.183597564697266,12.74666690826416,1.3350000381469727,16466.30078125,37.41368865966797,58.435577392578125,67.8028564453125,41.35935592651367,41.802024841308594,15.157872200012207,43.30625915527344,33.19284439086914,22.398286819458008,35.37579345703125,0.00840830709785223,0.15231828391551971,1.0936970710754395,2016-01-29,US,1,3.0993531673581476,2.545269818468869
8860,21.97621726989746,13.129332542419434,1.3830000162124634,16449.1796875,37.54977035522461,58.52349090576172,68.21454620361328,41.49787139892578,41.10544204711914,15.09505844116211,43.20229721069336,33.32982635498047,22.8740234375,35.71070098876953,0.008241306059062481,0.15229740738868713,1.0825908184051514,2016-02-01,US,2,3.0899608354340096,2.5748488524772264
8861,21.531810760498047,12.185333251953125,1.281000018119812,16153.5400390625,36.87843322753906,57.67953109741211,66.887939453125,40.96824645996094,39.73382568359375,14.676335334777832,42.335994720458984,33.10723876953125,22.582447052001953,35.86647033691406,0.008275405503809452,0.15224407613277435,1.0897282361984253,2016-02-02,US,2,3.069531411903729,2.5002330360633076
8862,21.957984924316406,11.565333366394043,1.2730000019073486,16336.66015625,36.83307647705078,58.05755615234375,66.71409606933594,40.87862777709961,41.148521423339844,14.690295219421387,43.02036666870117,34.2202262878418,22.60546875,36.3104248046875,0.008343345485627651,0.15221163630485535,1.0922038555145264,2016-02-03,US,2,3.089130851243237,2.4480121207235594
